Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],18.0,201.39,70.89,18.83,39.33,0.48,6.44,26.89,0.24,13.89,23.39,0.59,23.17,73.44,0.51,96.52,43.04,43.78,20.97,0.41
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],18.0,201.39,64.11,15.06,38.06,0.4,6.61,24.44,0.27,14.17,23.61,0.6,20.94,69.94,0.49,91.66,39.96,41.14,22.67,0.39
GRUP VIA - CB ARTES Equipo,['Mitjana'],18.0,200.0,70.33,16.67,33.06,0.5,8.28,27.17,0.3,12.17,19.89,0.61,21.06,66.17,0.48,106.3,48.29,46.5,20.2,0.45
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],18.0,200.0,62.61,16.5,40.94,0.4,5.56,22.94,0.24,12.94,21.39,0.61,20.78,70.33,0.52,89.02,38.87,40.41,20.26,0.36
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],18.0,200.0,70.72,18.11,37.28,0.49,7.39,26.94,0.27,12.33,18.56,0.66,19.78,69.44,0.5,101.84,45.46,44.79,19.2,0.42
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],18.0,200.0,68.33,19.5,42.67,0.46,6.28,23.39,0.27,10.5,17.67,0.59,19.17,70.83,0.5,96.47,43.78,43.33,15.9,0.35
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],18.0,200.0,64.11,15.83,37.94,0.42,4.94,21.5,0.23,17.61,26.44,0.67,20.78,68.22,0.51,93.97,39.11,43.09,29.63,0.36
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],18.0,200.0,62.0,16.0,37.44,0.43,5.89,22.39,0.26,12.33,19.06,0.65,24.89,65.44,0.49,94.74,41.5,42.34,20.61,0.37
NOU BASQUET OLESA A Equipo,['Mitjana'],17.0,200.0,73.94,21.0,42.59,0.49,5.94,18.82,0.32,14.0,22.29,0.63,20.47,68.35,0.5,108.18,48.71,49.23,22.8,0.31
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],17.0,200.0,64.59,17.06,39.65,0.43,6.35,24.47,0.26,11.41,18.82,0.61,22.94,69.47,0.5,92.97,41.47,41.56,17.8,0.38
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],17.0,201.47,61.41,15.06,39.24,0.38,5.94,23.53,0.25,13.47,21.06,0.64,20.12,69.12,0.49,88.85,38.19,39.8,21.46,0.37
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],17.0,201.47,73.94,17.71,36.47,0.49,8.88,30.47,0.29,11.88,19.47,0.61,20.94,72.47,0.51,102.03,46.35,44.42,17.75,0.46
SD ESPANYOL Equipo,['Mitjana'],18.0,200.0,70.22,17.44,36.89,0.47,6.89,23.89,0.29,14.67,24.22,0.61,19.72,68.56,0.51,102.43,45.7,46.14,24.13,0.39
SD ESPANYOL Equipo Rival,['Mitjana Rival'],18.0,200.0,64.0,17.33,37.67,0.46,6.17,25.0,0.25,10.83,16.5,0.66,22.5,67.11,0.49,95.36,42.42,42.33,17.29,0.4
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],18.0,200.0,68.89,16.56,40.56,0.41,7.11,26.17,0.27,14.44,23.17,0.62,21.67,73.83,0.52,93.3,40.8,41.61,21.65,0.39
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],18.0,200.0,73.83,16.72,34.61,0.48,8.72,27.56,0.32,14.22,22.72,0.63,22.61,69.28,0.48,106.58,47.94,46.68,22.88,0.44
VEDRUNA GRACIA A Equipo,['Mitjana'],18.0,200.0,67.5,16.39,33.56,0.49,7.5,26.22,0.29,12.22,19.06,0.64,22.06,65.39,0.49,103.23,46.24,45.3,20.45,0.44
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],18.0,200.0,70.0,18.33,37.11,0.49,6.89,25.56,0.27,12.67,20.33,0.62,21.44,68.72,0.51,101.86,45.74,45.48,20.21,0.41
